id,facenet_id_res,facenet_prob_res,openface_id_res,openface_prob_res,Pred_Result_id,Pred_Result_prob,Actual Result,Update Result
2308,b18,0.97,b18,0.41,b18,0.97,b18,c= o-f>0.63
2309,b12,0.9,b12,0.93,b12,0.9,b12,c= o-f>0.63
2310,b23,0.67,b18,0.75,b23,0.67,b23,o-f<0.63
2311,andy,0.81,andy,0.74,andy,0.81,andy,c= o-f>0.63
2312,trump,0.44,trump,0.92,trump,0.44,trump,o-f<0.63
2313,b23,0.95,b23,0.96,b23,0.95,b23,c= o-f>0.63
2314,b11,0.95,b11,0.99,b11,0.95,b11,c= o-f>0.63
2315,b23,0.94,b18,0.34,b23,0.94,b23,c= o-f>0.63
2316,b27,0.92,b27,0.8,b27,0.92,b27,c= o-f>0.63
2317,b26,0.95,b16,0.41,b26,0.95,b26,c= o-f>0.63
2318,trump,0.84,trump,0.86,trump,0.84,trump,c= o-f>0.63
2319,b26,0.97,b26,0.75,b26,0.97,b26,c= o-f>0.63
2320,trump,0.63,trump,0.99,trump,0.63,trump,o-f<0.63
2321,b27,0.95,b27,0.93,b27,0.95,b27,c= o-f>0.63
2322,b12,0.84,b12,0.92,b12,0.84,b12,c= o-f>0.63
2323,b19,0.6,b26,0.37,b19,0.6,b19,o-f<0.63
2324,b11,0.96,b11,0.94,b11,0.96,b11,c= o-f>0.63
2325,b17,0.92,b17,0.95,b17,0.92,b17,c= o-f>0.63
2326,b23,0.94,b23,0.89,b23,0.94,b23,c= o-f>0.63
2327,b18,0.49,b26,0.19,b18,0.49,b24,o-f<0.63
2328,b26,0.91,b26,0.58,b26,0.91,b26,c= o-f>0.63
2329,b27,0.76,b27,0.87,b27,0.76,b27,c= o-f>0.63
2330,b22,0.77,b22,0.82,b22,0.77,b22,c= o-f>0.63
2331,b11,0.91,b11,0.96,b11,0.91,b11,c= o-f>0.63
2332,b15,0.91,b15,0.97,b15,0.91,b15,c= o-f>0.63
2333,b15,0.96,b15,0.89,b15,0.96,b15,c= o-f>0.63
2334,b22,0.8,b16,0.21,b22,0.8,b13,c= o-f>0.63
2335,b21,0.95,b21,0.89,b21,0.95,b21,c= o-f>0.63
2336,andy,0.15,b13,0.38,andy,0.15,lan,o-f<0.63
2337,b26,0.87,b21,0.43,b26,0.87,b26,c= o-f>0.63
2338,b26,0.97,b24,0.29,b26,0.97,b26,c= o-f>0.63
2339,b15,0.93,b15,0.91,b15,0.93,b15,c= o-f>0.63
2340,b23,0.95,b23,0.5,b23,0.95,b23,c= o-f>0.63
2341,trump,0.72,trump,0.93,trump,0.72,trump,c= o-f>0.63
2342,b26,0.66,b26,0.38,b26,0.66,b26,o-f<0.63
2343,b17,0.88,b17,0.97,b17,0.88,b17,c= o-f>0.63
2344,b23,0.9,b23,0.71,b23,0.9,b23,c= o-f>0.63
2345,b18,0.76,b19,0.63,b18,0.76,b18,c= o-f>0.63
2346,b13,0.96,b13,0.95,b13,0.96,b13,c= o-f>0.63
2347,b22,0.93,b22,0.97,b22,0.93,b22,c= o-f>0.63
2348,andy,0.88,andy,0.55,andy,0.88,andy,c= o-f>0.63
2349,b26,0.81,b26,0.58,b26,0.81,b26,c= o-f>0.63
2350,b26,0.94,b26,0.95,b26,0.94,b26,c= o-f>0.63
2351,b22,0.94,b22,0.96,b22,0.94,b22,c= o-f>0.63
2352,b21,0.63,b21,0.66,b21,0.63,b21,o-f<0.63
2353,b20,0.96,b20,0.97,b20,0.96,b20,c= o-f>0.63
2354,b23,0.92,b23,0.97,b23,0.92,b23,c= o-f>0.63
2355,b19,0.93,b19,0.4,b19,0.93,b19,c= o-f>0.63
2356,b18,0.39,b24,0.4,b18,0.39,b24,o-f<0.63
2357,andy,0.49,lan,0.89,andy,0.49,lan,o-f<0.63
2358,b18,0.61,b22,0.83,b18,0.61,b18,o-f<0.63
2359,b17,0.87,b17,0.95,b17,0.87,b17,c= o-f>0.63
2360,b24,0.91,b24,0.97,b24,0.91,b24,c= o-f>0.63
2361,b26,0.29,b16,0.33,b26,0.29,b23,o-f<0.63
2362,b21,0.77,b21,0.49,b21,0.77,b21,c= o-f>0.63
2363,b17,0.91,b17,0.83,b17,0.91,b17,c= o-f>0.63
2364,b17,0.91,b17,0.93,b17,0.91,b17,c= o-f>0.63
2365,lan,0.47,lan,0.96,lan,0.47,lan,o-f<0.63
2366,zj,0.98,zj,0.93,zj,0.98,zj,c= o-f>0.63
2367,b24,0.8,b18,0.56,b24,0.8,b24,c= o-f>0.63
2368,b27,0.9,b27,0.99,b27,0.9,b27,c= o-f>0.63
2369,b26,0.98,b26,0.91,b26,0.98,b26,c= o-f>0.63
2370,b15,0.88,b11,0.5,b15,0.88,b15,c= o-f>0.63
2371,trump,0.3,trump,0.86,trump,0.3,trump,o-f<0.63
2372,zj,0.97,zj,0.92,zj,0.97,zj,c= o-f>0.63
2373,b22,0.82,b13,0.61,b22,0.82,b13,c= o-f>0.63
2374,b22,0.93,b22,0.53,b22,0.93,b21,c= o-f>0.63
2375,b21,0.9,b21,0.94,b21,0.9,b21,c= o-f>0.63
2376,b27,0.93,b27,0.97,b27,0.93,b27,c= o-f>0.63
2377,b16,0.82,b16,0.55,b16,0.82,b16,c= o-f>0.63
2378,b16,0.52,b16,0.62,b16,0.52,b16,o-f<0.63
2379,b24,0.82,b24,0.36,b24,0.82,b24,c= o-f>0.63
2380,trump,0.59,trump,0.92,trump,0.59,trump,o-f<0.63
2381,b25,0.94,b25,0.93,b25,0.94,b25,c= o-f>0.63
2382,b12,0.93,b12,0.89,b12,0.93,b12,c= o-f>0.63
2383,b16,0.96,b16,0.97,b16,0.96,b16,c= o-f>0.63
2384,b17,0.83,b20,0.68,b17,0.83,b17,c= o-f>0.63
2385,b18,0.95,b18,0.66,b18,0.95,b18,c= o-f>0.63
2386,b24,0.85,lan,0.19,b24,0.85,b24,c= o-f>0.63
2387,b17,0.75,b12,0.38,b17,0.75,b18,c= o-f>0.63
2388,b17,0.87,b17,0.92,b17,0.87,b17,c= o-f>0.63
2389,b24,0.94,b24,0.86,b24,0.94,b24,c= o-f>0.63
2390,b27,0.96,b27,0.98,b27,0.96,b27,c= o-f>0.63
2391,b17,0.95,b17,0.96,b17,0.95,b17,c= o-f>0.63
2392,b23,0.95,b23,0.76,b23,0.95,b23,c= o-f>0.63
2393,b27,0.89,b27,0.89,b27,0.89,b27,c= o-f>0.63
2394,b18,0.56,b18,0.42,b18,0.56,b18,o-f<0.63
2395,b22,0.98,b11,0.22,b22,0.98,b15,c= o-f>0.63
2396,b25,0.99,b25,0.9,b25,0.99,b25,c= o-f>0.63
2397,zj,0.98,zj,0.98,zj,0.98,zj,c= o-f>0.63
2398,andy,0.38,lan,0.88,andy,0.38,lan,o-f<0.63
2399,andy,0.44,b24,0.5,andy,0.44,andy,o-f<0.63
2400,b18,0.88,b18,0.45,b18,0.88,b18,c= o-f>0.63
2401,b22,0.92,b22,0.94,b22,0.92,b22,c= o-f>0.63
2402,zj,0.94,zj,0.79,zj,0.94,zj,c= o-f>0.63
2403,b11,0.94,b11,0.99,b11,0.94,b11,c= o-f>0.63
2404,b17,0.97,b17,0.85,b17,0.97,b17,c= o-f>0.63
2405,b13,0.94,b13,0.96,b13,0.94,b13,c= o-f>0.63
2406,b25,0.93,b18,0.53,b25,0.93,b25,c= o-f>0.63
2407,b15,0.95,b15,0.82,b15,0.95,b15,c= o-f>0.63
2408,b19,0.81,b19,0.29,b19,0.81,b19,c= o-f>0.63
2409,b22,0.94,b22,0.96,b22,0.94,b22,c= o-f>0.63
2410,b12,0.96,b12,0.95,b12,0.96,b12,c= o-f>0.63
2411,b19,0.85,b19,0.93,b19,0.85,b19,c= o-f>0.63
2412,b12,0.93,b12,0.96,b12,0.93,b12,c= o-f>0.63
2413,b17,0.8,b17,0.87,b17,0.8,b17,c= o-f>0.63
2414,b18,0.87,b18,0.68,b18,0.87,b18,c= o-f>0.63
2415,b24,0.93,b24,0.56,b24,0.93,b24,c= o-f>0.63
2416,b21,0.93,b21,0.92,b21,0.93,b21,c= o-f>0.63
2417,b25,0.72,b25,0.32,b25,0.72,b25,c= o-f>0.63
2418,b22,0.94,b13,0.27,b22,0.94,b13,c= o-f>0.63
2419,b20,0.79,b20,0.98,b20,0.79,b20,c= o-f>0.63
2420,b16,0.9,b16,0.94,b16,0.9,b16,c= o-f>0.63
2421,b21,0.5,b21,0.69,b21,0.5,b21,o-f<0.63
2422,b25,0.91,b25,0.34,b25,0.91,b25,c= o-f>0.63
2423,b25,0.97,b25,0.87,b25,0.97,b25,c= o-f>0.63
2424,b26,0.87,b24,0.27,b26,0.87,b26,c= o-f>0.63
2425,b19,0.94,b19,0.84,b19,0.94,b19,c= o-f>0.63
2426,b24,0.87,b24,0.94,b24,0.87,b24,c= o-f>0.63
2427,andy,0.89,b13,0.19,andy,0.89,andy,c= o-f>0.63
2428,b22,0.95,b22,0.97,b22,0.95,b22,c= o-f>0.63
2429,b17,0.31,b17,0.84,b17,0.31,b17,o-f<0.63
2430,b16,0.89,b16,0.93,b16,0.89,b16,c= o-f>0.63
2431,b26,0.23,b18,0.32,b26,0.23,b20,o-f<0.63
2432,b11,0.92,b11,0.91,b11,0.92,b11,c= o-f>0.63
2433,b17,0.97,b17,0.76,b17,0.97,b17,c= o-f>0.63
2434,b19,0.94,b19,0.49,b19,0.94,b19,c= o-f>0.63
2435,b17,0.22,b18,0.56,b17,0.22,b18,o-f<0.63
2436,b25,0.97,b25,0.97,b25,0.97,b25,c= o-f>0.63
2437,b19,0.95,b19,0.87,b19,0.95,b19,c= o-f>0.63
2438,b22,0.97,b12,0.25,b22,0.97,b22,c= o-f>0.63
2439,b24,0.78,b24,0.44,b24,0.78,b24,c= o-f>0.63
2440,b27,0.91,b27,0.8,b27,0.91,b27,c= o-f>0.63
2441,b13,0.97,b13,0.95,b13,0.97,b13,c= o-f>0.63
2442,b26,0.97,b26,0.58,b26,0.97,b26,c= o-f>0.63
2443,andy,0.81,lan,0.86,andy,0.81,lan,c= o-f>0.63
2444,b17,0.92,b17,0.89,b17,0.92,b17,c= o-f>0.63
2445,b17,0.98,b17,0.99,b17,0.98,b17,c= o-f>0.63
2446,b25,0.99,b25,0.82,b25,0.99,b25,c= o-f>0.63
2447,b12,0.97,b12,0.89,b12,0.97,b12,c= o-f>0.63
2448,zj,0.97,zj,0.86,zj,0.97,zj,c= o-f>0.63
2449,trump,0.53,trump,0.82,trump,0.53,trump,o-f<0.63
2450,zj,0.98,zj,0.95,zj,0.98,zj,c= o-f>0.63
2451,b26,0.4,b20,0.77,b26,0.4,b20,o-f<0.63
2452,b21,0.94,b21,0.92,b21,0.94,b21,c= o-f>0.63
2453,zj,0.97,zj,0.73,zj,0.97,zj,c= o-f>0.63
2454,b23,0.71,b18,0.46,b23,0.71,b26,c= o-f>0.63
2455,b22,0.91,b22,0.82,b22,0.91,b22,c= o-f>0.63
2456,b13,0.87,b13,0.55,b13,0.87,b13,c= o-f>0.63
2457,b23,0.98,b23,0.87,b23,0.98,b23,c= o-f>0.63
2458,b22,0.92,b22,0.83,b22,0.92,b22,c= o-f>0.63
2459,lan,0.6,lan,0.86,lan,0.6,lan,o-f<0.63
2460,b25,0.99,b25,0.95,b25,0.99,b25,c= o-f>0.63
2461,b26,0.76,b26,0.26,b26,0.76,b26,c= o-f>0.63
2462,b27,0.86,b27,0.43,b27,0.86,b27,c= o-f>0.63
2463,b19,0.94,b19,0.84,b19,0.94,b19,c= o-f>0.63
2464,b19,0.95,b19,0.66,b19,0.95,b19,c= o-f>0.63
2465,b19,0.3,b19,0.28,b19,0.3,b19,o-f<0.63
2466,zj,0.91,zj,0.97,zj,0.91,zj,c= o-f>0.63
2467,b17,0.85,b17,0.75,b17,0.85,b17,c= o-f>0.63
2468,b17,0.73,b17,0.53,b17,0.73,b17,c= o-f>0.63
2469,b19,0.94,b19,0.97,b19,0.94,b19,c= o-f>0.63
2470,b15,0.54,b15,0.59,b15,0.54,b15,o-f<0.63
2471,b21,0.89,b21,0.87,b21,0.89,b21,c= o-f>0.63
2472,b16,0.95,b16,0.88,b16,0.95,b16,c= o-f>0.63
2473,b16,0.93,b16,0.91,b16,0.93,b16,c= o-f>0.63
2474,b23,0.94,b23,0.85,b23,0.94,b23,c= o-f>0.63
2475,b26,0.87,b20,0.43,b26,0.87,b26,c= o-f>0.63
2476,b24,0.72,b24,0.76,b24,0.72,b24,c= o-f>0.63
2477,andy,0.78,lan,0.61,andy,0.78,lan,c= o-f>0.63
2478,b19,0.78,b19,0.65,b19,0.78,b19,c= o-f>0.63
2479,andy,0.73,b24,0.74,andy,0.73,andy,c= o-f>0.63
2480,andy,0.86,andy,0.48,andy,0.86,andy,c= o-f>0.63
2481,b19,0.91,b19,0.64,b19,0.91,b19,c= o-f>0.63
2482,b17,0.92,b13,0.58,b17,0.92,b17,c= o-f>0.63
2483,b24,0.9,b24,0.46,b24,0.9,b24,c= o-f>0.63
2484,b15,0.96,b15,0.92,b15,0.96,b15,c= o-f>0.63
2485,zj,0.98,zj,0.89,zj,0.98,zj,c= o-f>0.63
2486,b21,0.82,b21,0.94,b21,0.82,b21,c= o-f>0.63
2487,b22,0.83,b13,0.52,b22,0.83,b13,c= o-f>0.63
2488,b22,0.96,b22,0.95,b22,0.96,b22,c= o-f>0.63
2489,b26,0.89,b26,0.48,b26,0.89,b26,c= o-f>0.63
2490,b24,0.82,b24,0.74,b24,0.82,b24,c= o-f>0.63
2491,b21,0.83,b21,0.97,b21,0.83,b21,c= o-f>0.63
2492,b20,0.57,b20,0.94,b20,0.57,b20,o-f<0.63
2493,b15,0.96,b15,0.92,b15,0.96,b15,c= o-f>0.63
2494,b17,0.89,b17,0.99,b17,0.89,b17,c= o-f>0.63
2495,b23,0.5,b26,0.29,b23,0.5,b23,o-f<0.63
2496,zj,0.97,zj,0.55,zj,0.97,zj,c= o-f>0.63
2497,trump,0.78,trump,0.94,trump,0.78,trump,c= o-f>0.63
2498,andy,0.77,b13,0.61,andy,0.77,andy,c= o-f>0.63
2499,b27,0.95,b27,0.92,b27,0.95,b27,c= o-f>0.63
2500,b17,0.86,b17,0.98,b17,0.86,b17,c= o-f>0.63
2501,b19,0.95,b19,0.68,b19,0.95,b19,c= o-f>0.63
2502,b20,0.74,b20,0.56,b20,0.74,b20,c= o-f>0.63
2503,b25,0.35,b25,0.57,b25,0.35,b12,o-f<0.63
2504,b25,0.97,b25,0.77,b25,0.97,b25,c= o-f>0.63
2505,b23,0.9,b26,0.43,b23,0.9,b23,c= o-f>0.63
2506,b26,0.96,b26,0.8,b26,0.96,b26,c= o-f>0.63
2507,b25,0.96,b25,0.73,b25,0.96,b25,c= o-f>0.63
2508,b16,0.95,b16,0.89,b16,0.95,b16,c= o-f>0.63
2509,b20,0.96,b20,0.97,b20,0.96,b20,c= o-f>0.63
2510,b15,0.92,b15,0.95,b15,0.92,b15,c= o-f>0.63
2511,b27,0.96,b27,0.97,b27,0.96,b27,c= o-f>0.63
2512,b18,0.76,b18,0.6,b18,0.76,b18,c= o-f>0.63
2513,b19,0.77,b19,0.61,b19,0.77,b19,c= o-f>0.63
2514,b22,0.32,lan,0.85,b22,0.32,lan,o-f<0.63
2515,b19,0.67,b19,0.63,b19,0.67,b19,o-f<0.63
2516,b13,0.75,b13,0.93,b13,0.75,b13,c= o-f>0.63
2517,b24,0.94,b24,0.87,b24,0.94,b24,c= o-f>0.63
2518,zj,0.97,zj,0.8,zj,0.97,zj,c= o-f>0.63
2519,b12,0.94,b12,0.77,b12,0.94,b12,c= o-f>0.63
2520,b22,0.95,b22,0.94,b22,0.95,b22,c= o-f>0.63
2521,b24,0.98,b24,0.92,b24,0.98,b24,c= o-f>0.63
2522,b24,0.95,b24,0.87,b24,0.95,b24,c= o-f>0.63
2523,b21,0.58,b11,0.3,b21,0.58,b21,o-f<0.63
2524,b27,0.9,b27,0.9,b27,0.9,b27,c= o-f>0.63
2525,b12,0.98,b12,0.84,b12,0.98,b12,c= o-f>0.63
2526,b12,0.97,b12,0.95,b12,0.97,b12,c= o-f>0.63
2527,b15,0.95,b15,0.92,b15,0.95,b15,c= o-f>0.63
2528,b18,0.56,b24,0.84,b18,0.56,b24,o-f<0.63
2529,b11,0.94,b11,0.96,b11,0.94,b11,c= o-f>0.63
2530,b24,0.77,b18,0.41,b24,0.77,b24,c= o-f>0.63
2531,b22,0.94,b22,0.96,b22,0.94,b22,c= o-f>0.63
2532,b21,0.95,b21,0.97,b21,0.95,b21,c= o-f>0.63
2533,b24,0.97,b24,0.84,b24,0.97,b24,c= o-f>0.63
2534,b12,0.29,b12,0.22,b12,0.29,b12,o-f<0.63
2535,b27,0.82,b27,0.93,b27,0.82,b27,c= o-f>0.63
2536,b26,0.86,b20,0.21,b26,0.86,b26,c= o-f>0.63
2537,b26,0.77,b26,0.73,b26,0.77,b26,c= o-f>0.63
2538,b22,0.97,b22,0.94,b22,0.97,b22,c= o-f>0.63
2539,b12,0.87,b12,0.41,b12,0.87,b12,c= o-f>0.63
2540,b17,0.9,b17,0.5,b17,0.9,b17,c= o-f>0.63
2541,zj,0.94,zj,0.43,zj,0.94,zj,c= o-f>0.63
2542,b16,0.93,b16,0.59,b16,0.93,b16,c= o-f>0.63
2543,b17,0.98,b17,0.96,b17,0.98,b17,c= o-f>0.63
2544,b25,0.49,b19,0.81,b25,0.49,b19,o-f<0.63
2545,b13,0.92,b13,0.95,b13,0.92,b13,c= o-f>0.63
2546,b26,0.85,b18,0.3,b26,0.85,b26,c= o-f>0.63
2547,b24,0.96,b24,0.89,b24,0.96,b24,c= o-f>0.63
2548,b21,0.88,b21,0.52,b21,0.88,b21,c= o-f>0.63
2549,b11,0.98,b11,0.9,b11,0.98,b11,c= o-f>0.63
2550,zj,0.92,b27,0.68,zj,0.92,zj,c= o-f>0.63
2551,b26,0.92,b26,0.73,b26,0.92,b26,c= o-f>0.63
2552,andy,0.52,lan,0.54,andy,0.52,lan,o-f<0.63
2553,zj,0.98,zj,0.95,zj,0.98,zj,c= o-f>0.63
2554,b18,0.82,b18,0.54,b18,0.82,b18,c= o-f>0.63
2555,b21,0.91,b21,0.81,b21,0.91,b21,c= o-f>0.63
2556,b17,0.85,b18,0.92,b17,0.85,b17,c= o-f>0.63
2557,zj,0.98,zj,0.88,zj,0.98,zj,c= o-f>0.63
2558,b11,0.31,b11,0.92,b11,0.31,b11,o-f<0.63
2559,b25,0.97,b25,0.98,b25,0.97,b25,c= o-f>0.63
2560,b19,0.84,b19,0.96,b19,0.84,b19,c= o-f>0.63
2561,b18,0.97,b18,0.92,b18,0.97,b18,c= o-f>0.63
2562,zj,0.98,zj,0.95,zj,0.98,zj,c= o-f>0.63
2563,b19,0.29,b23,0.35,b19,0.29,b21,o-f<0.63
2564,b17,0.88,b17,0.32,b17,0.88,b17,c= o-f>0.63
2565,b24,0.89,b24,0.78,b24,0.89,b24,c= o-f>0.63
2566,b12,0.98,b12,0.51,b12,0.98,b12,c= o-f>0.63
2567,b16,0.94,b16,0.93,b16,0.94,b16,c= o-f>0.63
2568,b12,0.29,b12,0.43,b12,0.29,b12,o-f<0.63
2569,b15,0.93,b15,0.9,b15,0.93,b15,c= o-f>0.63
2570,b15,0.94,b15,0.72,b15,0.94,b15,c= o-f>0.63
2571,b22,0.96,b22,0.94,b22,0.96,b22,c= o-f>0.63
2572,b12,0.51,b12,0.89,b12,0.51,b12,o-f<0.63
2573,b26,0.87,b26,0.77,b26,0.87,b26,c= o-f>0.63
2574,b27,0.94,b27,0.95,b27,0.94,b27,c= o-f>0.63
2575,b16,0.95,b16,0.89,b16,0.95,b16,c= o-f>0.63
2576,b27,0.96,b27,0.81,b27,0.96,b27,c= o-f>0.63
2577,b21,0.93,b21,0.9,b21,0.93,b21,c= o-f>0.63
2578,b18,0.88,b18,0.71,b18,0.88,b18,c= o-f>0.63
2579,trump,0.9,trump,0.98,trump,0.9,trump,c= o-f>0.63
2580,b26,0.88,b25,0.42,b26,0.88,b26,c= o-f>0.63
2581,b13,0.97,b13,0.96,b13,0.97,b13,c= o-f>0.63
2582,b18,0.96,b18,0.55,b18,0.96,b18,c= o-f>0.63
2583,b19,0.96,b19,0.79,b19,0.96,b19,c= o-f>0.63
2584,b19,0.95,b19,0.92,b19,0.95,b19,c= o-f>0.63
2585,b17,0.98,b17,0.93,b17,0.98,b17,c= o-f>0.63
2586,b26,0.95,b26,0.28,b26,0.95,b26,c= o-f>0.63
2587,trump,0.91,trump,0.87,trump,0.91,trump,c= o-f>0.63
2588,b23,0.93,b26,0.31,b23,0.93,b23,c= o-f>0.63
2589,b20,0.96,b20,0.67,b20,0.96,b20,c= o-f>0.63
2590,b23,0.97,b23,0.99,b23,0.97,b23,c= o-f>0.63
2591,b27,0.97,b27,0.96,b27,0.97,b27,c= o-f>0.63
2592,b16,0.92,b16,0.25,b16,0.92,b16,c= o-f>0.63
2593,b24,0.94,b24,0.86,b24,0.94,b24,c= o-f>0.63
2594,b11,0.96,b11,0.97,b11,0.96,b11,c= o-f>0.63
2595,b27,0.96,b27,0.93,b27,0.96,b27,c= o-f>0.63
2596,trump,0.77,trump,0.91,trump,0.77,trump,c= o-f>0.63
2597,b23,0.96,b23,0.96,b23,0.96,b23,c= o-f>0.63
2598,b21,0.52,b21,0.98,b21,0.52,b21,o-f<0.63
2599,b11,0.57,b11,0.84,b11,0.57,b11,o-f<0.63
2600,b18,0.99,b18,0.76,b18,0.99,b18,c= o-f>0.63
2601,b16,0.95,b16,0.94,b16,0.95,b16,c= o-f>0.63
2602,b22,0.95,b22,0.88,b22,0.95,b22,c= o-f>0.63
2603,b25,0.98,b25,0.98,b25,0.98,b25,c= o-f>0.63
2604,b27,0.92,b27,0.94,b27,0.92,b27,c= o-f>0.63
2605,b15,0.97,b15,0.9,b15,0.97,b15,c= o-f>0.63
2606,b19,0.82,b19,0.85,b19,0.82,b19,c= o-f>0.63
2607,andy,0.38,lan,0.96,andy,0.38,lan,o-f<0.63
2608,b24,0.9,b24,0.92,b24,0.9,b24,c= o-f>0.63
2609,b27,0.29,b27,0.67,b27,0.29,b27,o-f<0.63
2610,trump,0.58,trump,0.88,trump,0.58,trump,o-f<0.63
2611,b26,0.88,b26,0.29,b26,0.88,b26,c= o-f>0.63
2612,b12,0.97,b12,0.96,b12,0.97,b12,c= o-f>0.63
2613,b22,0.96,b19,0.31,b22,0.96,b20,c= o-f>0.63
2614,b25,0.98,b25,0.87,b25,0.98,b25,c= o-f>0.63
2615,zj,0.94,zj,0.91,zj,0.94,zj,c= o-f>0.63
2616,b15,0.93,b15,0.55,b15,0.93,b15,c= o-f>0.63
2617,b16,0.97,b16,0.96,b16,0.97,b16,c= o-f>0.63
2618,zj,0.99,zj,0.97,zj,0.99,zj,c= o-f>0.63
2619,b16,0.91,b16,0.94,b16,0.91,b16,c= o-f>0.63
2620,b19,0.59,b19,0.89,b19,0.59,b19,o-f<0.63
2621,b19,0.57,b19,0.91,b19,0.57,b19,o-f<0.63
2622,b15,0.31,b11,0.63,b15,0.31,b15,o-f<0.63
2623,b16,0.89,b16,0.93,b16,0.89,b16,c= o-f>0.63
2624,b16,0.96,b16,0.55,b16,0.96,b16,c= o-f>0.63
2625,b15,0.97,b15,0.94,b15,0.97,b15,c= o-f>0.63
2626,b15,0.91,b15,0.97,b15,0.91,b15,c= o-f>0.63
2627,b20,0.93,b20,0.96,b20,0.93,b20,c= o-f>0.63
2628,b15,0.68,b15,0.68,b15,0.68,b15,o-f<0.63
2629,b13,0.96,b13,0.93,b13,0.96,b13,c= o-f>0.63
2630,b11,0.68,b11,0.78,b11,0.68,b11,o-f<0.63
2631,b21,0.91,b21,0.96,b21,0.91,b21,c= o-f>0.63
2632,b12,0.93,b12,0.89,b12,0.93,b12,c= o-f>0.63
2633,b18,0.7,b18,0.6,b18,0.7,b18,c= o-f>0.63
2634,trump,0.72,trump,0.71,trump,0.72,trump,c= o-f>0.63
2635,zj,0.99,zj,0.57,zj,0.99,zj,c= o-f>0.63
2636,b26,0.27,b11,0.51,b26,0.27,b11,o-f<0.63
2637,b24,0.93,b24,0.84,b24,0.93,b24,c= o-f>0.63
2638,b23,0.95,b26,0.41,b23,0.95,b23,c= o-f>0.63
2639,b26,0.9,b26,0.76,b26,0.9,b26,c= o-f>0.63
2640,b21,0.59,b21,0.77,b21,0.59,b21,o-f<0.63
2641,b13,0.88,b13,0.94,b13,0.88,b13,c= o-f>0.63
2642,b22,0.95,b22,0.26,b22,0.95,b22,c= o-f>0.63
2643,zj,0.9,zj,0.59,zj,0.9,zj,c= o-f>0.63
2644,andy,0.77,b13,0.37,andy,0.77,andy,c= o-f>0.63
2645,b27,0.95,b27,0.98,b27,0.95,b27,c= o-f>0.63
2646,b20,0.95,b20,0.94,b20,0.95,b20,c= o-f>0.63
2647,b12,0.97,b12,0.93,b12,0.97,b12,c= o-f>0.63
2648,b25,0.87,b25,0.94,b25,0.87,b25,c= o-f>0.63
2649,b13,0.95,b13,0.91,b13,0.95,b13,c= o-f>0.63
2650,b17,0.39,b17,0.75,b17,0.39,b17,o-f<0.63
2651,b17,0.85,b25,0.73,b17,0.85,b17,c= o-f>0.63
2652,b15,0.97,b15,0.99,b15,0.97,b15,c= o-f>0.63
2653,b23,0.57,b15,0.25,b23,0.57,b23,o-f<0.63
2654,b18,0.55,b15,0.46,b18,0.55,b18,o-f<0.63
2655,trump,0.82,trump,0.76,trump,0.82,trump,c= o-f>0.63
2656,b20,0.89,b20,0.96,b20,0.89,b20,c= o-f>0.63
2657,b26,0.9,b26,0.4,b26,0.9,b26,c= o-f>0.63
2658,lan,0.71,lan,0.97,lan,0.71,lan,c= o-f>0.63
2659,b13,0.97,b13,0.92,b13,0.97,b13,c= o-f>0.63
2660,b24,0.97,b24,0.77,b24,0.97,b24,c= o-f>0.63
2661,b24,0.88,b24,0.95,b24,0.88,b24,c= o-f>0.63
2662,b23,0.98,b23,0.81,b23,0.98,b23,c= o-f>0.63
2663,b18,0.99,b18,0.72,b18,0.99,b18,c= o-f>0.63
2664,b13,0.9,b24,0.26,b13,0.9,b13,c= o-f>0.63
2665,b25,0.45,b26,0.39,b25,0.45,b12,o-f<0.63
2666,b18,0.98,b18,0.82,b18,0.98,b18,c= o-f>0.63
2667,b24,0.93,b24,0.84,b24,0.93,b24,c= o-f>0.63
2668,b20,0.49,b20,0.83,b20,0.49,b20,o-f<0.63
2669,b25,0.8,b25,0.4,b25,0.8,b25,c= o-f>0.63
2670,b17,0.91,b17,0.95,b17,0.91,b17,c= o-f>0.63
2671,b17,0.28,b12,0.39,b17,0.28,b17,o-f<0.63
2672,b12,0.96,b12,0.88,b12,0.96,b12,c= o-f>0.63
2673,b12,0.93,b12,0.92,b12,0.93,b12,c= o-f>0.63
2674,b18,0.99,b18,0.87,b18,0.99,b18,c= o-f>0.63
2675,b19,0.9,b19,0.45,b19,0.9,b19,c= o-f>0.63
2676,b25,0.31,b19,0.31,b25,0.31,b12,o-f<0.63
2677,andy,0.89,b17,0.35,andy,0.89,andy,c= o-f>0.63
2678,b25,0.97,b15,0.37,b25,0.97,b25,c= o-f>0.63
2679,b19,0.49,lan,0.49,b19,0.49,b21,o-f<0.63
2680,b16,0.96,b16,0.96,b16,0.96,b16,c= o-f>0.63
2681,b26,0.89,b26,0.79,b26,0.89,b26,c= o-f>0.63
2682,b23,0.98,b18,0.28,b23,0.98,b23,c= o-f>0.63
2683,andy,0.52,b19,0.44,andy,0.52,b11,o-f<0.63
2684,b15,0.92,b24,0.51,b15,0.92,b15,c= o-f>0.63
2685,b25,0.33,b25,0.69,b25,0.33,b25,o-f<0.63
2686,b12,0.9,b12,0.72,b12,0.9,b12,c= o-f>0.63
2687,zj,0.99,zj,0.96,zj,0.99,zj,c= o-f>0.63
